dgidb_name,concept_id,cid
MITOXANTRONE HYDROCHLORIDE,rxcui:203129,4212.0
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
MOEXIPRIL HYDROCHLORIDE,rxcui:236066,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
ENALAPRILAT ANHYDROUS,rxcui:1545989,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
RAMIPRIL,rxcui:35296,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
PERINDOPRIL,rxcui:54552,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
LISINOPRIL ANHYDROUS,rxcui:1546022,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
ALPROSTADIL,rxcui:598,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
HYDROCHLOROTHIAZIDE,rxcui:5487,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
EPOETIN ALFA,rxcui:105694,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
,,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RIBAVIRIN,rxcui:9344,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
MOLIDUSTAT,rxcui:2637535,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
